336
0 4000 1000
1 4000 1000
2 4000 1000
3 4000 1000
4 4000 1000
5 4000 1000
6 4000 1000
7 4000 1000
8 4000 1000
9 4000 1000
10 4000 1000
11 4000 1000
12 4000 1000
13 4000 1000
14 4000 1000
15 4000 1000
16 4000 1000
17 4000 1000
18 4000 1000
19 4000 1000
20 4000 1000
21 4000 1000
22 4000 1000
23 4000 1000
24 4000 1000
25 4000 1000
26 4000 1000
27 4000 1000
28 4000 1000
29 4000 1000
30 4000 1000
31 4000 1000
32 4000 1000
33 4000 1000
34 4000 1000
35 4000 1000
36 4000 1000
37 4000 1000
38 4000 1000
39 4000 1000
40 4000 1000
41 4000 1000
42 4000 1000
43 4000 1000
44 4000 1000
45 4000 1000
46 4000 1000
47 4000 1000
48 4000 1000
49 4000 1000
50 4000 1000
51 4000 1000
52 4000 1000
53 4000 1000
54 4000 1000
55 4000 1000
56 4000 1000
57 4000 1000
58 4000 1000
59 4000 1000
60 4000 1000
61 4000 1000
62 4000 1000
63 4000 1000
64 4000 1000
65 4000 1000
66 4000 1000
67 4000 1000
68 4000 1000
69 4000 1000
70 4000 1000
71 4000 1000
72 4000 1000
73 4000 1000
74 4000 1000
75 4000 1000
76 4000 1000
77 4000 1000
78 4000 1000
79 4000 1000
80 4000 1000
81 4000 1000
82 4000 1000
83 4000 1000
84 4000 1000
85 4000 1000
86 4000 1000
87 4000 1000
88 4000 1000
89 4000 1000
90 4000 1000
91 4000 1000
92 4000 1000
93 4000 1000
94 4000 1000
95 4000 1000
96 4000 1000
97 4000 1000
98 4000 1000
99 4000 1000
100 4000 1000
101 4000 1000
102 4000 1000
103 4000 1000
104 4000 1000
105 4000 1000
106 4000 1000
107 4000 1000
108 4000 1000
109 4000 1000
110 4000 1000
111 4000 1000
112 4000 1000
113 4000 1000
114 4000 1000
115 4000 1000
116 4000 1000
117 4000 1000
118 4000 1000
119 4000 1000
120 4000 1000
121 4000 1000
122 4000 1000
123 4000 1000
124 4000 1000
125 4000 1000
126 4000 1000
127 4000 1000
128 4000 1000
129 4000 1000
130 4000 1000
131 4000 1000
132 4000 1000
133 4000 1000
134 4000 1000
135 4000 1000
136 4000 1000
137 4000 1000
138 4000 1000
139 4000 1000
140 4000 1000
141 4000 1000
142 4000 1000
143 4000 1000
144 4000 1000
145 4000 1000
146 4000 1000
147 4000 1000
148 4000 1000
149 4000 1000
150 4000 1000
151 4000 1000
152 4000 1000
153 4000 1000
154 4000 1000
155 4000 1000
156 4000 1000
157 4000 1000
158 4000 1000
159 4000 1000
160 4000 1000
161 4000 1000
162 4000 1000
163 4000 1000
164 4000 1000
165 4000 1000
166 4000 1000
167 4000 1000
168 4000 1000
169 4000 1000
170 4000 1000
171 4000 1000
172 4000 1000
173 4000 1000
174 4000 1000
175 4000 1000
176 4000 1000
177 4000 1000
178 4000 1000
179 4000 1000
180 4000 1000
181 4000 1000
182 4000 1000
183 4000 1000
184 4000 1000
185 4000 1000
186 4000 1000
187 4000 1000
188 4000 1000
189 4000 1000
190 4000 1000
191 4000 1000
192 4000 1000
193 4000 1000
194 4000 1000
195 4000 1000
196 4000 1000
197 4000 1000
198 4000 1000
199 4000 1000
200 4000 1000
201 4000 1000
202 4000 1000
203 4000 1000
204 4000 1000
205 4000 1000
206 4000 1000
207 4000 1000
208 4000 1000
209 4000 1000
210 4000 1000
211 4000 1000
212 4000 1000
213 4000 1000
214 4000 1000
215 4000 1000
216 4000 1000
217 4000 1000
218 4000 1000
219 4000 1000
220 4000 1000
221 4000 1000
222 4000 1000
223 4000 1000
224 4000 1000
225 4000 1000
226 4000 1000
227 4000 1000
228 4000 1000
229 4000 1000
230 4000 1000
231 4000 1000
232 4000 1000
233 4000 1000
234 4000 1000
235 4000 1000
236 4000 1000
237 4000 1000
238 4000 1000
239 4000 1000
240 4000 1000
241 4000 1000
242 4000 1000
243 4000 1000
244 4000 1000
245 4000 1000
246 4000 1000
247 4000 1000
248 4000 1000
249 4000 1000
250 4000 1000
251 4000 1000
252 4000 1000
253 4000 1000
254 4000 1000
255 4000 1000
256 4000 1000
257 4000 1000
258 4000 1000
259 4000 1000
260 4000 1000
261 4000 1000
262 4000 1000
263 4000 1000
264 4000 1000
265 4000 1000
266 4000 1000
267 4000 1000
268 4000 1000
269 4000 1000
270 4000 1000
271 4000 1000
272 4000 1000
273 4000 1000
274 4000 1000
275 4000 1000
276 4000 1000
277 4000 1000
278 4000 1000
279 4000 1000
280 4000 1000
281 4000 1000
282 4000 1000
283 4000 1000
284 4000 1000
285 4000 1000
286 4000 1000
287 4000 1000
288 4000 1000
289 4000 1000
290 4000 1000
291 4000 1000
292 4000 1000
293 4000 1000
294 4000 1000
295 4000 1000
296 4000 1000
297 4000 1000
298 4000 1000
299 4000 1000
300 4000 1000
301 4000 1000
302 4000 1000
303 4000 1000
304 4000 1000
305 4000 1000
306 4000 1000
307 4000 1000
308 4000 1000
309 4000 1000
310 4000 1000
311 4000 1000
312 4000 1000
313 4000 1000
314 4000 1000
315 4000 1000
316 4000 1000
317 4000 1000
318 4000 1000
319 4000 1000
320 4000 1000
321 4000 1000
322 4000 1000
323 4000 1000
324 4000 1000
325 4000 1000
326 4000 1000
327 4000 1000
328 4000 1000
329 4000 1000
330 4000 1000
331 4000 1000
332 4000 1000
333 4000 1000
334 4000 1000
335 4000 1000
